prefix,key,s3_uri,size,last_modified
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060022.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060022.pdf,196609,2026-04-22T06:00:23+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060025.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/primera/aviso_primera_20260408_primera_060025.pdf,195330,2026-04-22T06:00:26+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020646.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020646.pdf,125340,2026-04-23T02:06:47+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020647.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020647.pdf,125545,2026-04-23T02:06:48+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020649.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020649.pdf,125987,2026-04-23T02:06:50+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020651.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020651.pdf,125802,2026-04-23T02:06:52+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020738.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020738.pdf,250056,2026-04-23T02:07:39+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020740.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020740.pdf,126195,2026-04-23T02:07:41+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020741.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020741.pdf,126296,2026-04-23T02:07:42+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020743.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020743.pdf,125740,2026-04-23T02:07:44+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020744.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020744.pdf,126171,2026-04-23T02:07:45+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020746.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020746.pdf,249771,2026-04-23T02:07:47+00:00
tenant_boletin,tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020748.pdf,s3://rag-documents-prod-913123310997/tenant_boletin/05032266-f6e1-48cb-9248-bc116652c7c7/documents/20260408/segunda/aviso_segunda_20260408_segunda_020748.pdf,250148,2026-04-23T02:07:49+00:00
