prefix,key,s3_uri,size,last_modified
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021926.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021926.pdf,915618,2026-04-17T02:19:27+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021927.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021927.pdf,604099,2026-04-17T02:19:29+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021928.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021928.pdf,509719,2026-04-17T02:19:29+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021929.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021929.pdf,2610348,2026-04-17T02:19:30+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021930.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021930.pdf,57909,2026-04-17T02:19:31+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021931.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021931.pdf,1267905,2026-04-17T02:19:32+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021932.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021932.pdf,665911,2026-04-17T02:19:33+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021933.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021933.pdf,105534,2026-04-17T02:19:34+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021934.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021934.pdf,58976,2026-04-17T02:19:35+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021935.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021935.pdf,63131,2026-04-17T02:19:36+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021936.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021936.pdf,106264,2026-04-17T02:19:38+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021937.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021937.pdf,789347,2026-04-17T02:19:39+00:00
tenant_anmat,tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021938.pdf,s3://rag-documents-qa-913123310997/tenant_anmat/7c9aa113-ecf2-4449-a955-d91c76e7ee27/documents/20100501/default/aviso_2010_20100501_default_021938.pdf,108806,2026-04-17T02:19:39+00:00
