prefix,key,s3_uri,size,last_modified
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013336.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013336.pdf,793504,2026-04-23T01:33:37+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013342.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013342.pdf,30780,2026-04-23T01:33:44+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013343.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013343.pdf,454781,2026-04-23T01:33:44+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013457.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013457.pdf,35584,2026-04-23T01:34:58+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013458.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013458.pdf,44200,2026-04-23T01:34:59+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013459.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013459.pdf,45352,2026-04-23T01:35:00+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013500.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013500.pdf,99463,2026-04-23T01:35:01+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013501.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013501.pdf,164946,2026-04-23T01:35:02+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013502.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013502.pdf,33440,2026-04-23T01:35:03+00:00
tenant_anmat,tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013503.pdf,s3://rag-documents-prod-913123310997/tenant_anmat/51d1efe8-448e-4c58-8e3d-f74df1301e81/documents/20100601/default/aviso_2010_20100601_default_013503.pdf,33667,2026-04-23T01:35:04+00:00
